,tweet
464,yang bikin @mrtjakarta loketnya ga efisien banget itu adalah kartunya diisi manual satu per satu sama petugasnya. harusnya mereka bisa pake mesin kayak punyanya @commuterline yang otomatis muntahin kartu dengan cepat. jadi petugas ga perlu repot-repot tap kartu satu2 di reader
465,@mrtjakarta di stasiun mrt dukuh atas. kondisi bersih dan nyaman. hanya masih kurang adanya tempat sampah...
466,"sama ketika naik mrt di singapura, sore ini coba naik mrt di jakarta, nyaman, aman dan tepat waktu"
467,baru pulang ke jakarta liat mrt sama tiang2 mrt yang belom jadi kepikiran kalo proyek itu uangnya ngutang ngutang kok bangga
468,"stasiun bundaran hi penuh sekali dan juga haus, minum air putih aja sudah berasa di surga. wkwkwk #mrtjakarta"
469,"antrian panjang untuk membeli tiket, petugas tidak ramah. @ stasiun bundaran hi @mrtjakarta"
470,"udah lama di ibu kota, tapi baru nyobain mrt terima kasih gubernur dan mantan-mantan gubernur dki jakarta. keretanya ..... dingiiiiinnnn"
471,"baru kemarin sempet nyobain mrt nya jakarta, wah bagus ya hehe berasa kaya lagi di luar negeri, itï¿½s a good thing. dan cuma 12 ribu kemarin bolak balik, istora, blok a, fatmawati. mari di jaga bareng bareng ya fasilitas umum/transportasi umum nya"
472,kata siapa bahagia itu mahal.. senang melihat mereka senyum naik @mrtjakarta
473,asyiknya berangkat kerja naik @mrtjakarta
474,"sekali naik mrt , udah serasa di tokyo japan aja wkwk . support your local transportation @mrtjakarta"
475,ada yang bisa tebak ini distasiun mana? kalo yang sering naik transportasi umum terutama mrt pasti tau banget gak sengaja sambil lewat motret ternyata menarik jg seneng liat jakarta punya banyak tempat baru
476,"halo @mrtjakarta ... di stasiun senayan, escalator mati, lift mati, bagaimana cara saya yang cacat ini bisa naik ke permukaan?"
477,"senang rasanya ketika melihat bagian dari keluarga besar ikut senang dan bahagia, walaupun hanya mengajak untuk naik @mrtjakarta begitu indah melihat senyuman ini"
478,"pak gub @aniesbaswedan anak sy yg bungsu suka naik @mrtjakarta, tentu sy harus dampingi jelaskan apa itu mrt fungsinya apa, dan yg paling penting pengguna @mrtjakarta wajib tertib dan menjaga kebesihan."
479,"pada percaya nggak kalo tarif @mrtjakarta dalam sebulan itu hampir semahal tarif transportasi di helsinki? misalnya naik mrt pp lebak bulus - bundaran hi tiap hari dalam sebulan, sekitar 22 hari kerja: 15.000 x 22 ï¿½ 2 = 660.000 ~ ï¿½42. di helsinki 1 zona tarif ï¿½55 sebulan penuh"
480,"kalo liat stasiun mrt di china dalem banget, jadi bersyukur kalo mrt di jakarta gak dalem2 bgt."
481,naik mrt jakarta. biar ikutan kekinian. di stasiun fatmawati paling atas tampias ujan sp masuk ke ruang tunggu.. jadi anak sy pake payung duduk di ruang tunggu. keren jakarta sdh terwujud punya mrt. semoga di rawat dengan baik. jangan di rusak.. #mrtjakarta @jokowi
482,"jujur ngga kapok naik transportasi publik lg, seharian pulang-pergi naik mrt & metrotrans & pedestrian walk-nya nyaman sekali .. hehe selalu suka jakarta bagian sini"
483,"berangkat lari biar ga macet naik @mrtjakarta , bayar goceng 10 menitan juga nyampe lah. balik lari jalanan lengang, naik @pt_transjakarta gratis dong. cinta jakarta sangat #mrtjakarta #transjakarta #lovejakarta"
484,"naik krl, mrt dan transjakarta keliling jakarta seharian, puasssï¿½banget!"
485,terima kasih @mrtjakarta saya tidak pernah menyangka dari bendungan hilir atau karet menuju lebak bulus bisa ditempuh hanya dalam 22 menit. transjakarta s21 jalurnya padat merayap mulai dari pondok indah. kalau naik mrt walau tidak duduk tetap terasa nyaman.
486,"replying to @mrtjakarta tolong dibuatkan sosialisasi mengenai pemakaian lift prioritas dong, miris liatnya orang berjejalan antri naik lift malah yang harusnya membutuhkan lift jadi nggak bisa pake"
487,@mrtjakarta 2 hari ini gw naik mrt kok ngerasa bau pesing ya? alat pel nya mungkin ga bersih nih.
488,"enjoy menikmati perjalanan naik krl,bus tj, dan mrt, menelusuri utara hingga selatan jakarta...sedikit lama..tapi demi sebuah tulisan menikmatinya,sambil berharap bertemu dengannya"
489,"kdg pengen ketawa ndiri, naik lift di stasiun @mrtjakarta malah sering ga kebagian tmpt secara yg naik sehat2 dan ga hamil. yg hamil malah nunggu lift nya kosong"
490,"dulu aja ke singapur sendiri, pertama kalinya naik pesawat, pertama kalinya ke luar negeri, pertama kalinya naik mrt juga. napa di jakarta yang jelas-jelas di negara sendiri malah ga berani nyoba naik mrt sendirian"
491,besok enggak lagi deh naik @commuterline memang @mrtjakarta juara lah
492,"tau reaksi gue ketika barusan pertama kali naik mrt jakarta? mewek... saking terharu dan bangganya! gue pernah nulis ini di buku #tnt4 ttg ""mendambakan mrt"" akhirnya kesampaian!"
493,"buat harga yaaa murah lah buat anak jakarta busyeng, mulai rp2000an. gak usah jauh2 ke jogja ini mah eh iya, ini lokasinya di jalan h. nawi, gak jauh dari lampu merah itc fatmawati. kalo naik @mrtjakarta turun di stasiun h. nawi tinggal jalan dikit. cocok deh buat city tour hehe"
494,"dari stasiun fatmawati kami kembali ke arah bund hi & turun di stasiun senayan utk lanjut makan malam di fx. tiket yg kami bayar utk jalan2 naik @mrtjakarta dr hi - fatmawati - senayan hanya 14ribu/orang. happy bgt menikmati mode transportasi canggih, cepat & murah bikin ceria"
495,"meski hujan deras, tetap menikmati jakarta naik @mrtjakarta bersama keluarga #terimakasihjokowi"
496,"beberapa hari yang lalu saya naik mrt di fatmawati, nemuin tanda yang aneh macam gini, uda saya cc ke akun @/mrtjakarta, tapi gak ada yang respon, apakah karena tidak viral makanya tidak direspon ya"
497,naik mrt jakarta pertama kali. sangat senang @mrtjakarta
498,"seru naik @mrtjakarta nyaman, bersih dan cepat banget. jarak antara stasiun bund. hi ke stasiun lebak bulus hanya 30 menit. beneran bangga, punya moda transportasi keren begini"
499,"hari ini saya ditegur karena menaiki gerbong depan yg dikhususnya untuk wanita. waktu di luar jam yg dituliskam. pie @mrtjakarta , ini tipu?"
500,"ga bisa ngomong apa"" selain makasih bgt sama pak aldi dan kerja sama rekan keamanan @mrtjakarta, sempat bertualang di stasiun fatmawati akhirnya dompetnya ketemu. oh ya saya doain dedek bayinya sukses pak, bravo! #appreciationpost"
501,"mencoba @mrtjakarta untuk pertama kali, so excited"
502,my first time nyobain mrt! alhamdulillah indonesia sudah mengembangkan infrastrukturnya sedikit demi sedikit. semoga pemerintah berbondong2 untuk mengembangkan infrastruktur indonesia. yang sangat berguna.
503,"@mrtjakarta . ini kemarin siang di halte plaza indonesia. tdk ada ptugas yg kliling, apalagi negor. sy langsung lapor ke satpam disitu. tp cm iya aja tanpa follow-through. mana nih aturan denda nya? perbanyak satpam yg kliling & denda-in mreka dong. sdm dibekali capability jg."
504,hari ini mencoba nursery room nya stasiun mrt setiabudi astra. wow gak nyangka ternyata bersih dan adem sekali. terimakasih @mrtjakarta bisa memberikan fasilitas terbaik untuk ibu menyusui dan ibu yg mau ganti diapers anak
505,"@mrtjakarta pantes kaya ada bau pesing, salut buat para petugas yg sigap langsung bersihkan"
506,min boleh kali yaa jadi perhatian petugas mrt @mrtjakarta khususnya di dukuh atas..sering bgt lift prioritas itu digunakan bukan untuk semestinya
507,"@mrtjakarta tdi mlm sekitar 8 malam kurang d http://st.lbï¿½.bulus,ada penumpang yang menempel di peron...alih2 mengingatkan dngn sopan, salah satu petugas dari jarak yg cukup jauh, berteriak: woiii!!!..memang penumpang tsb salah, tapi saya rasa ada cara yg lbh sopan,tks"
508,"petugas @mrtjakarta takut di tegur sm penumpang krn ada laki2. baru tau loh! kl ada penumpang yg gak nyaman sm anak laki2! emang anak kecil laki2 bakal pedopil sm wanita dewasa? aneh, kreta khusus wanita itu bkn hny utk wanita & anak wanita, tp utk ibu dg anak2"
509,"staffnya mrt ini keren2 yak? kapan ari nanya ke petugas security wcnya dimana, dikasi arahan terus gua bilang terima kasih. dia balesnya, ""dengan senang hati."" sambil membungkuk dikit dan tangan di dada. salut @mrtjakarta !"
510,"@mrtjakarta bisa info gak? saya tanya ke petugas loket mrt mau top up jaklinggo ktnya gakbisa, ditanya bisanya dimana malah jwb gaktau, gak informatif. pdhl kan saya beli kartu ini juga di stasiun mrt. kalo blm ready mending jgn di jual dulu.thanks"
511,"alhamdulillah. sy sdah cb naik mrt nyaman dan petugas ramah bgt ksh ptunjuk , i proud with @mrtjakarta. trimakasih"
512,"pengalaman perdana naik mrt jakarta sore tadi: bersih, nyaman, mesin kartu lancar, orang-orang di dalam gerbong gak urakan, masih ada petugas jaga di dalam dan luar gerbong jadi lebih terasa aman. gak paham sama kalian semua sing ngomal ngomel ae isok e."
513,"salut sama petugas @mrtjakarta yg satu ini, begitu antusias dan aktif memberi tahu dan mengkoreksi kelakuan penumpang (lokasi: stasiun cipete raya)"
514,"hari ini petugas @mrtjakarta di lebak bulus tegas abis, semua yang gak ikutin aturan dibantai sama dia... salut bapak"
515,"ac nya duingin pool, perjalanan on time, petugas security ama cleaning service nya juga ramah! @ankertwiter @mrtjakarta kayanya yg paling bagus view nya sta fatmawati, tapi ga sempet kesitu tadi"
516,"abis nyoba mrt jakarta beberapa hari lalu, dan jujur gua sangat amaze dengan mrt jakarta, karena gara-gara mrt jadi lumayan merubah wajah jakarta gak kalah kayak negara2 tetangga."
517,namanya stasiun mrt istora mandiri sponsornya mandiri tapi gak ada atm mandiri atau kcp buat isi ulang e-money??? @mrtjakarta @bankmandiri
518,"kepada dinas tata kota jakarta tersayang, tolong dong pedestrian stasiun mrt istora senayan dikasih penghijauan jangan aspal aja. hari ini panas sekali dan orang-orang yang jalan disana sangat kepanasan karena tidak ada yang melindungi mereka saat berjalan"
519,di trotoar menuju stasiun fatmawati @mrtjakarta yang dari arah perempatan fatmawati udah seminggu terakhir lagi banyak banget ulat bulu... udah berkurang sih semenjak pertama muncul kemarin banyak bgtbgt tapi tetep geli
520,malam min @mrtjakarta ac d stasiun senayan ga nyala ya??kok panas ga dingin kayak biasanya brasa nunggu diluar tks
521,"min tolong dibuatkan koridor (atap) ke park & ride agar kalau hujan tetap bisa lewat, yang kedua jalan dari park and rode ke stasiun lebak bulus suka bau pesing"
522,"perbandingan akses masuk ke stasiun bawah tanah empat mrt di asia tenggara. akhirnya jakarta sejajar dengan singapura, bangkok, dan kuala lumpur."
523,"udah sih gitu aja ceritanya. bagus ternyata mrt jakarta, nyaman. aku bangga. besok-besok naik mrt lagi ah kalo ke mana-mana."
524,"enak bgt naik mrt jakarta. cepet, nyaman pula. gapake macet macetan di jalan"
525,"mohon masalah aroma pesing di stasiun lebak bulus bisa segera diselesaikan, semakin hari semakin menyengat dan membuat tidak nyaman pejalan kaki"
526,terima kasih mas petugas kebersihan @mrtjakarta yang masih aja nyikat lantai pk 20:39
527,"kesan pertama mencoba fasilitas mrt ibukota. cukup memuaskan, setara ketika saya berkunjung di singapore dan kualalumpur nyaman, bersih, pegawai ramah . #mrtjakarta"
528,"min kmren naik mrt, suara masinisnya kurang keras. kalah sama bising rel ktika otw plaza blok m - senayan"
529,"kemaren gagal naik mrt di jakarta, padahal sangat ingin"
530,"oke mungkin gue alay tp seneng bgt rasanya bisa naik mrt di jakarta loh bukan di luar negeri, alhamdulillah ada kemajuan di negara ini."
531,hi @mrtjakarta - kapan lift bisa digunakan di stasiun bundaran hi? barusan melihat seorang pengguna kursi roda kesulitan karena harus naik eskalator. terima kasih.
532,"kantor di kemang, biasanya paling males datang ke meeting di jakarta pusat. tapi sejak ada #mrtjakarta naik dari stasiun cipete, ke menteng cuma 20 menit, meeting 1 jam, total 1 jam 40 menit, walaupun rush hour. terimakasih @jokowi eksekusi nyata."
533,"pulang-pergi naik #mrtjakarta di hari kerja. menyenangkan, lancar, aman, bersih, sedikit antrean yang belum beres. perlahan budaya baru akan terbentuk. yes ada #lrtpalembang #lrtjabodebek #lrtjakarta infrastruktur publik digenjot presiden @jokowi ~ fr #solorayamenangkejokowi"
534,"tadi sore utk kali kedua saya naik @mrtjakarta,saya ajak sasha krn lg libur sekolah. kali ini di mrt penuh bgt mgkn krn pas pulang kantor jg. saya ikut rombongan pak @luhutpandjaitan diajak mba @ezkisuyanto brg mas @imanbr @ulinyusron @ikitita @donokip dkk.makasih mbak ezki"
535,"efek naik mrt seminggu ini: irit uang + waktu (tidur bisa lbh lama) on time ngantor (biasa seminggu sekali pasti telat) adem!! dandan tuh gak luntur, rambut gak bau matahari mood happy sesimple liat orang2 tertib badan seger pagi2 jalan kaki cinta bgt. makasih @mrtjakarta"
536,"hari ini sempat nyoba naik mrt dari fatmawati ke hi. keren terima kasih pa @aniesbaswedan dan gubernur yg lain juga, @mrtjakarta @dkijakarta"
537,"dapat video ini dari anak saya yang sudah mencoba naik mrt, selamat untuk @mrtjakarta semoga ini tidak hanya menjadi moda transportasi massal yang bisa mengurangi kemacetan di jakarta saja. tetapi bisa menjadi simbol peradaban baru demi indonesia yang jauh lebih baik & maju"
538,"buat kalian pehobi bersepeda, @mrtjakarta berikan kemudahan akses nih, memperbolehkan sepeda lipat masuk ke dalam ratangga. tunggu apalagi? yuk, naik transportasi umum!"
539,"menjajal mrt jakarta bersama gubernur dki, kepala daerah sekitar jakarta, dan warga. saya naik dari stasiun bundaran hi, turun di lebak bulus, lalu kembali lagi. hanya 30 menit sekali jalan. saya senang masyarakat antusias. semoga begitu juga nanti setelah mrt beroperasi."
540,"dengan bangga dan senang: di jakarta 2 hari udh naik krl, transjakarta dan mrt"
541,"rapid apanya, paling nunggu kedatangan mrt ya lama bisa sampai 30 menit sama kayak mau naik busway nunggunya lama sampai 30 menit"
542,naik @mrtjakarta kalau bawa seli gak boleh duduk ya sekarang (dari akhir ramadhan). & berdirinya disisi untuk orang dissabilitas. #nositting4bikemrtjakarta #biketowokmrtjakarta #biketoworkjakarta
543,"temen2 yg bawa sepeda, sekarang udah gak bisa duduk kalau naik mrt. ini udah kesekian kalinya saya di usir dr tempat duduk. dengan alasan yg bermacam2. #biketoworkjakarta #biketowokmrtjakarta #nositting4bikemrtjakarta @mrtjakarta"
544,"naik mrt bau pesing yaallah mana rame bet lagi kaya ngantri sembako ngejubel semua di hi sama lebak bulus, heran gua mah kirain jakarta sepi ternyata hmmm"
545,"jakarta sore ini, asik banget buat jalan-jalan. sore ini survey lagi dg naik mrt n lanjut ke bbrp tempat. cita2 pengen nyobain turun di setiap stasiun n liat suasana masing2 stasiun. cuaca sore ngga panas dan berangin lembut. baru kali ini gw ngerasa bisa enjoy jkt."
546,"min kenapa di loket mrt ngk bisa top up uang eletronik? seperti flazz,emoney dan sebagainya, seperti tranjakarta, kemaren kehabisan saldo terpaksa harus beli single trip dan naik mrt pun cuma sekali,"
547,"mencoba naik railink dan mrt hari ini, takjub ternyata jakarta udah keren transportasi umumnya. nyaman dan cepet yah. salut"
548,"@mrtjakarta naik mrt sangat menguras emosi, wajib tahan emosi, beli tiket antrian panjang krn kurangnya loket tiket, mau beli minum susah, smoga kedepannya ada perbaikan khususny saat weekend (sabtu-minggu)"
549,"lebih mudah,murah, dan cepat keliling jakarta naik @mrtjakarta terimakasih bapak @jokowi semoga di periode ini bisa lebih baik lagi membangun infrastruktur"" di negri kita indonesia ini"
550,"selama sy naik mrt, blm pernah liat ada yg patroli sih"
551,apakah aroma di dalam @mrtjakarta memang seperti ini? saya naik mrt setiap hari dan selalu mendapati aroma seperti ini. teman saya menyebutnya 'bau pesing'. saya tidak terlalu setuju dengan itu meskipun itu memang bau yg paling mendekati.
552,"mrt: memudahkan pencapaian ke tempat tujuan, mengurangi jumlah pengguna mobil/motor, meningkatkan jumlah pergerakan dan ekonomi kota, serta meningkatkan kesehatan pengguna. lumayan naik turun 71 anak tangga di stasiun ... #transportasipublik #mrtjakarta #jalankaki #aksesibilitas"
553,akhirnya hari ini nyobain mrt jakarta wkwk ketinggalan banget ya baru nyobain sekarang. pertama kali naik mrt itu di singapore dan ternyata mrt jakarta sama bagusnya kok sama di singapore
554,"anti macet macet club, thank you @mrtjakarta cc pakde @jokowi #mrtj"
555,"selalu bangga bgt setiap naik mrt. and it still feels surreal everytime i ride on it, feels like iï¿½m not in jakarta. sebangga itu semoga bisa secepatnya nambahin rute & di kota besar lainnya juga bs cepat menyusul"
556,w naik mrt norakkkkkkk bangttt selain murah nyaman lucuuu trs kaget tbtb nyampe @mrtjakarta ayu dong bangun di grogol agar memudahkan ku ke kampus
557,halo @mrtjakarta saya baru aja bantu ibu2 dgn tongkat yang kesulitan karna tidak di prioritaskan naik lift karena byk pnumpng umum yg pakai lift itu n cuek. saya lapor satpam malah katanya gpp itu gimana ya tolong dong bantu kami masyarakat brusaha menyadarkan org2 g tertib
558,"betul, sangat ramah terhadap penyandang disabilitas. sewaktu saya kecelakaan dan harus pake kruk , naik mrt pergi dan pulang kantor sangat nyaman. jempol untuk fasilitas pendukungnya"
